RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1022476,2014228427,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/13/2014 12:18:00 PM,07/13/2014 12:18:00 PM,,10XX BLOCK OF NE 112 ST,L,L2,1200.1005,-122.316974849,47.709785712,"(47.709785712, -122.316974849)",7,2014
1019367,2014228404,1202,2,ROBBERY-BUSINESS-WEAPON,1200,ROBBERY,07/13/2014 11:59:00 AM,07/13/2014 11:59:00 AM,,60XX BLOCK OF MARTIN LUTHER KING JR WY S,S,S1,10300.3008,0,0,"(0.0, 0.0)",7,2014
1047233,2014228404,1202,2,ROBBERY-BUSINESS-WEAPON,1200,ROBBERY,07/13/2014 11:59:00 AM,07/13/2014 11:59:00 AM,,60XX BLOCK OF MARTIN LUTHER KING JR WY S,S,S1,10300.3008,0,0,"(0.0, 0.0)",7,2014
47174,2014905828,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 11:51:00 AM,06/27/2014 11:35:00 AM,06/29/2014 04:35:00 AM,26XX BLOCK OF NE UNIVERSITY VILLAGE ST,U,U3,4301.1014,-122.298411149,47.663323359,"(47.663323359, -122.298411149)",6,2014
1022658,2014905828,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 11:51:00 AM,06/27/2014 11:35:00 AM,06/29/2014 04:35:00 AM,26XX BLOCK OF NE UNIVERSITY VILLAGE ST,U,U2,4300.2010,-122.298411152,47.663323356,"(47.663323356, -122.298411152)",6,2014
1056797,2014228390,1316,4,THREATS-OTHER,1300,THREATS,07/13/2014 11:46:00 AM,07/13/2014 04:35:00 AM,,4XX BLOCK OF TERRY AV N,D,D2,7300.3008,-122.33714694,47.622620486,"(47.622620486, -122.33714694)",7,2014
47259,2014228390,1316,4,THREATS-OTHER,1300,THREATS,07/13/2014 11:46:00 AM,07/13/2014 04:35:00 AM,,4XX BLOCK OF TERRY AV N,D,D3,7300.3008,-122.33714694,47.622620486,"(47.622620486, -122.33714694)",7,2014
47252,2014228391,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 11:40:00 AM,07/13/2014 12:00:00 AM,07/13/2014 11:30:00 AM,8XX BLOCK OF S SOUTHERN ST,F,F3,11200.2045,-122.321543631,47.529804103,"(47.529804103, -122.321543631)",7,2014
1041282,2014228391,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 11:40:00 AM,07/13/2014 12:00:00 AM,07/13/2014 11:30:00 AM,8XX BLOCK OF S SOUTHERN ST,F,F3,11200.2031,-122.321543632,47.529804104,"(47.529804104, -122.321543632)",7,2014
1024485,2014228361,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,07/13/2014 11:15:00 AM,07/13/2014 12:00:00 AM,07/13/2014 11:00:00 AM,17XX BLOCK OF N NORTHLAKE WY,J,J3,5400.2025,-122.336362301,47.646878825,"(47.646878825, -122.336362301)",7,2014
47297,2014228361,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,07/13/2014 11:15:00 AM,07/13/2014 12:00:00 AM,07/13/2014 11:00:00 AM,17XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2030,-122.336362301,47.646878823,"(47.646878823, -122.336362301)",7,2014
1044472,2014228352,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,07/13/2014 11:08:00 AM,07/11/2014 08:00:00 PM,07/12/2014 03:00:00 PM,29XX BLOCK OF EASTLAKE AV E,C,C1,6100.5003,0,0,"(0.0, 0.0)",7,2014
47238,2014228352,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,07/13/2014 11:08:00 AM,07/11/2014 08:00:00 PM,07/12/2014 03:00:00 PM,29XX BLOCK OF EASTLAKE AV E,D,D3,6100.3010,-122.323965171,47.648099404,"(47.648099404, -122.323965171)",7,2014
1016350,2014228350,5309,0,HARASSMENT,5300,THREATS,07/13/2014 11:05:00 AM,07/13/2014 11:05:00 AM,,17XX BLOCK OF 26 AV S,R,R1,9500.6034,-122.299116825,47.587603636,"(47.587603636, -122.299116825)",7,2014
47207,2014228350,5309,0,HARASSMENT,5300,THREATS,07/13/2014 11:05:00 AM,07/13/2014 11:05:00 AM,,17XX BLOCK OF 26 AV S,R,R2,9500.2032,-122.299116825,47.587603636,"(47.587603636, -122.299116825)",7,2014
47229,2014228344,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 10:54:00 AM,07/13/2014 10:54:00 AM,,17XX BLOCK OF N 80 ST,J,J3,2700.3003,-122.337074635,47.686918685,"(47.686918685, -122.337074635)",7,2014
1024484,2014228344,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 10:54:00 AM,07/13/2014 10:54:00 AM,,17XX BLOCK OF N 80 ST,J,J1,2700.4004,-122.337074634,47.686918682,"(47.686918682, -122.337074634)",7,2014
202391,2014905827,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/13/2014 10:37:00 AM,07/13/2014 02:00:00 AM,07/13/2014 02:30:00 AM,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.318168851,47.615838397,"(47.615838397, -122.318168851)",7,2014
1022067,2014905827,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/13/2014 10:37:00 AM,07/13/2014 02:00:00 AM,07/13/2014 02:30:00 AM,16XX BLOCK OF 11 AV,C,C2,7500.5008,-122.318168857,47.615838397,"(47.615838397, -122.318168857)",7,2014
47241,2014906282,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 10:30:00 AM,07/09/2014 10:10:00 AM,07/09/2014 04:00:00 PM,16XX BLOCK OF 7 AV,M,M2,8200.1001,-122.33471754,47.613097985,"(47.613097985, -122.33471754)",7,2014
1034500,2014906282,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 10:30:00 AM,07/09/2014 10:10:00 AM,07/09/2014 04:00:00 PM,16XX BLOCK OF 7 AV,D,D3,8200.1001,-122.334717542,47.613097982,"(47.613097982, -122.334717542)",7,2014
47228,2014228317,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 10:26:00 AM,07/13/2014 01:30:00 AM,07/13/2014 10:15:00 AM,63XX BLOCK OF 24 AV NW,B,B1,3300.4006,-122.387584755,47.674924259,"(47.674924259, -122.387584755)",7,2014
1023569,2014228317,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 10:26:00 AM,07/13/2014 01:30:00 AM,07/13/2014 10:15:00 AM,63XX BLOCK OF 24 AV NW,B,B2,3300.4005,-122.387584754,47.67492426,"(47.67492426, -122.387584754)",7,2014
1024553,2014228280,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 10:26:00 AM,07/11/2014 11:00:00 PM,07/12/2014 02:00:00 AM,45XX BLOCK OF 21 AV NE,U,U2,4300.4008,-122.305467497,47.662165384,"(47.662165384, -122.305467497)",7,2014
47215,2014228280,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 10:26:00 AM,07/11/2014 11:00:00 PM,07/12/2014 02:00:00 AM,45XX BLOCK OF 21 AV NE,U,U1,4302.1009,-122.305467498,47.662165383,"(47.662165383, -122.305467498)",7,2014
1022657,2014905826,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 10:21:00 AM,07/12/2014 10:05:00 PM,07/13/2014 05:05:00 AM,10XX BLOCK OF NW 83 ST,B,B3,3000.1004,-122.369871768,47.688745429,"(47.688745429, -122.369871768)",7,2014
47162,2014905826,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 10:21:00 AM,07/12/2014 10:05:00 PM,07/13/2014 05:05:00 AM,10XX BLOCK OF NW 83 ST,J,J2,3000.1005,-122.369871769,47.688745428,"(47.688745428, -122.369871769)",7,2014
1019554,2014228311,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,07/13/2014 10:15:00 AM,07/12/2014 03:30:00 PM,07/13/2014 06:45:00 AM,96XX BLOCK OF COLLEGE WY N,N,N3,1900.4005,-122.335049791,47.698677357,"(47.698677357, -122.335049791)",7,2014
47277,2014228311,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,07/13/2014 10:15:00 AM,07/12/2014 03:30:00 PM,07/13/2014 06:45:00 AM,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.335049792,47.698677357,"(47.698677357, -122.335049792)",7,2014
1109533,2014228305,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 10:03:00 AM,07/12/2014 09:00:00 PM,,60XX BLOCK OF SYCAMORE AV NW,B,B3,3400.1010,-122.358472063,47.673290317,"(47.673290317, -122.358472063)",7,2014
47250,2014228305,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 10:03:00 AM,07/12/2014 09:00:00 PM,,60XX BLOCK OF SYCAMORE AV NW,B,B2,3400.1014,-122.358472063,47.673290317,"(47.673290317, -122.358472063)",7,2014
47227,2014228293,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:48:00 AM,07/12/2014 08:00:00 PM,07/13/2014 12:42:00 AM,45XX BLOCK OF 14 AV S,R,R1,10001.2022,-122.314812327,47.562600452,"(47.562600452, -122.314812327)",7,2014
1023064,2014228293,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:48:00 AM,07/12/2014 08:00:00 PM,07/13/2014 12:42:00 AM,45XX BLOCK OF 14 AV S,R,R2,10000.3013,-122.314812331,47.562600454,"(47.562600454, -122.314812331)",7,2014
1037685,2014228291,X,20,DISTURBANCE-NOISE,X,DISTURBANCE,07/13/2014 09:42:00 AM,07/13/2014 09:42:00 AM,,18XX BLOCK OF 24 AV S,R,R1,9500.6038,-122.301616156,47.586626638,"(47.586626638, -122.301616156)",7,2014
47214,2014228291,X,20,DISTURBANCE-NOISE,X,DISTURBANCE,07/13/2014 09:42:00 AM,07/13/2014 09:42:00 AM,,18XX BLOCK OF 24 AV S,R,R2,9500.2050,-122.30161616,47.586626639,"(47.586626639, -122.30161616)",7,2014
47226,2014228289,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:41:00 AM,07/13/2014 09:41:00 AM,,3 AV / BLANCHARD ST,D,D1,8001.2009,-122.343493864,47.61393404,"(47.61393404, -122.343493864)",7,2014
1021328,2014228289,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:41:00 AM,07/13/2014 09:41:00 AM,,3 AV / BLANCHARD ST,M,M2,7200.2025,-122.343493865,47.613934039,"(47.613934039, -122.343493865)",7,2014
1036157,2014228216,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/13/2014 09:39:00 AM,07/13/2014 05:11:00 AM,,27XX BLOCK OF RAINIER AV S,O,O1,10000.1000,-122.299158733,47.57967225,"(47.57967225, -122.299158733)",7,2014
47299,2014228216,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/13/2014 09:39:00 AM,07/13/2014 05:11:00 AM,,27XX BLOCK OF RAINIER AV S,R,R2,10001.1002,-122.299158735,47.57967225,"(47.57967225, -122.299158735)",7,2014
1037686,2014228283,X,20,DISTURBANCE-NOISE,X,DISTURBANCE,07/13/2014 09:33:00 AM,07/13/2014 09:33:00 AM,,61XX BLOCK OF 4 AV S,O,O2,10900.2070,-122.329586175,47.546693933,"(47.546693933, -122.329586175)",7,2014
47267,2014228283,X,20,DISTURBANCE-NOISE,X,DISTURBANCE,07/13/2014 09:33:00 AM,07/13/2014 09:33:00 AM,,61XX BLOCK OF 4 AV S,O,O3,10900.2071,-122.329586174,47.546693936,"(47.546693936, -122.329586174)",7,2014
47246,2014228275,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/13/2014 09:21:00 AM,07/12/2014 01:00:00 PM,,19XX BLOCK OF 2 AV,M,M1,8002.1003,-122.34110235,47.611348536,"(47.611348536, -122.34110235)",7,2014
1016748,2014228275,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/13/2014 09:21:00 AM,07/12/2014 01:00:00 PM,,19XX BLOCK OF 2 AV,M,M3,8002.1007,-122.341102349,47.611348533,"(47.611348533, -122.341102349)",7,2014
1023115,2014905824,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:06:00 AM,07/13/2014 12:35:00 AM,07/13/2014 05:30:00 AM,52XX BLOCK OF 52 AV S,R,R3,10200.4000,-122.268156266,47.554473974,"(47.554473974, -122.268156266)",7,2014
47173,2014905824,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:06:00 AM,07/13/2014 12:35:00 AM,07/13/2014 05:30:00 AM,52XX BLOCK OF 52 AV S,R,R3,10200.4022,-122.268156267,47.554473976,"(47.554473976, -122.268156267)",7,2014
1022066,2014905823,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 09:01:00 AM,07/13/2014 02:00:00 AM,07/13/2014 08:20:00 AM,9XX BLOCK OF 13 AV,E,E2,8600.1004,-122.315437049,47.610973526,"(47.610973526, -122.315437049)",7,2014
47280,2014228223,X,18,DISPUTE-OTH,X,DISPUTE,07/13/2014 08:38:00 AM,07/13/2014 07:57:00 AM,,67XX BLOCK OF 19 AV NW,J,J2,3300.5003,-122.381054162,47.67839583,"(47.67839583, -122.381054162)",7,2014
1018967,2014228223,X,18,DISPUTE-OTH,X,DISPUTE,07/13/2014 08:38:00 AM,07/13/2014 07:57:00 AM,,67XX BLOCK OF 19 AV NW,B,B2,3300.5000,-122.381054163,47.678395831,"(47.678395831, -122.381054163)",7,2014
1086492,2014228202,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/13/2014 08:35:00 AM,07/13/2014 01:00:00 AM,07/13/2014 06:00:00 AM,50XX BLOCK OF 8 AV NE,U,U2,4500.1014,-122.31953438,47.666035675,"(47.666035675, -122.31953438)",7,2014
47211,2014228202,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/13/2014 08:35:00 AM,07/13/2014 01:00:00 AM,07/13/2014 06:00:00 AM,50XX BLOCK OF 8 AV NE,U,U1,4500.1011,-122.31953438,47.666035675,"(47.666035675, -122.31953438)",7,2014
1022097,2014905862,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 08:25:00 AM,07/10/2014 12:45:00 PM,07/10/2014 01:30:00 PM,6XX BLOCK OF N 50 ST,J,J1,3500.3000,-122.350732315,47.66502829,"(47.66502829, -122.350732315)",7,2014
47177,2014905862,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 08:25:00 AM,07/10/2014 12:45:00 PM,07/10/2014 01:30:00 PM,6XX BLOCK OF N 50 ST,B,B2,3500.3000,-122.350732312,47.665028291,"(47.665028291, -122.350732312)",7,2014
1028272,2014228229,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,07/13/2014 08:18:00 AM,07/13/2014 03:48:00 AM,07/13/2014 03:49:00 AM,4XX BLOCK OF UNIVERSITY ST,K,K1,8100.2013,-122.334311577,47.608460263,"(47.608460263, -122.334311577)",7,2014
1038074,2014228229,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,07/13/2014 08:18:00 AM,07/13/2014 03:48:00 AM,07/13/2014 03:49:00 AM,4XX BLOCK OF UNIVERSITY ST,K,K1,8100.2013,-122.334311577,47.608460263,"(47.608460263, -122.334311577)",7,2014
47282,2014228229,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,07/13/2014 08:18:00 AM,07/13/2014 03:48:00 AM,07/13/2014 03:49:00 AM,4XX BLOCK OF UNIVERSITY ST,M,M3,8100.2012,-122.33431158,47.608460263,"(47.608460263, -122.33431158)",7,2014
47253,2014228205,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,07/13/2014 07:07:00 AM,07/13/2014 02:30:00 AM,07/13/2014 07:00:00 AM,15XX BLOCK OF W BERTONA ST,Q,Q1,5801.4043,-122.376906496,47.650341005,"(47.650341005, -122.376906496)",7,2014
1017637,2014228187,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 06:21:00 AM,07/12/2014 10:00:00 PM,,7XX BLOCK OF 9 AV,D,D3,8500.1017,-122.325729175,47.606625639,"(47.606625639, -122.325729175)",7,2014
47249,2014228187,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 06:21:00 AM,07/12/2014 10:00:00 PM,,7XX BLOCK OF 9 AV,E,E3,8500.1018,-122.325729168,47.606625639,"(47.606625639, -122.325729168)",7,2014
1017465,2014228161,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/13/2014 05:29:00 AM,07/13/2014 02:45:00 AM,07/13/2014 05:00:00 AM,15XX BLOCK OF 17 AV,G,G1,7900.4007,-122.310156882,47.614690267,"(47.614690267, -122.310156882)",7,2014
1024552,2014228157,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 05:16:00 AM,07/13/2014 05:11:00 AM,07/13/2014 05:16:00 AM,9XX BLOCK OF N 85 ST,N,N2,1800.2014,-122.345864519,47.690566694,"(47.690566694, -122.345864519)",7,2014
47307,2014228157,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 05:16:00 AM,07/13/2014 05:11:00 AM,07/13/2014 05:16:00 AM,9XX BLOCK OF N 85 ST,N,N3,1800.2010,-122.345864519,47.690566694,"(47.690566694, -122.345864519)",7,2014
1017087,2014228151,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,07/13/2014 05:00:00 AM,07/13/2014 04:45:00 AM,,3XX BLOCK OF PONTIUS AV N,D,D2,7300.1015,-122.331707565,47.621392635,"(47.621392635, -122.331707565)",7,2014
47272,2014228151,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,07/13/2014 05:00:00 AM,07/13/2014 04:45:00 AM,,3XX BLOCK OF PONTIUS AV N,D,D3,7300.1027,-122.331707567,47.621392636,"(47.621392636, -122.331707567)",7,2014
47271,2014228144,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,07/13/2014 04:31:00 AM,07/13/2014 04:15:00 AM,,9XX BLOCK OF PINE ST,M,M2,8300.2012,-122.331486857,47.613760191,"(47.613760191, -122.331486857)",7,2014
1017552,2014228144,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,07/13/2014 04:31:00 AM,07/13/2014 04:15:00 AM,,9XX BLOCK OF PINE ST,D,D3,8300.2003,-122.331486859,47.613760191,"(47.613760191, -122.331486859)",7,2014
1023061,2014228134,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 04:11:00 AM,07/13/2014 02:00:00 AM,07/13/2014 04:00:00 AM,2XX BLOCK OF BLANCHARD ST,M,M2,8001.2000,-122.343923584,47.613603663,"(47.613603663, -122.343923584)",7,2014
1043940,2014228134,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 04:11:00 AM,07/13/2014 02:00:00 AM,07/13/2014 04:00:00 AM,2XX BLOCK OF BLANCHARD ST,M,M2,8001.2000,0,0,"(0.0, 0.0)",7,2014
47223,2014228130,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 03:56:00 AM,07/13/2014 03:56:00 AM,07/13/2014 03:56:00 AM,9XX BLOCK OF E PIKE ST,E,E2,7500.4015,-122.320113577,47.614080415,"(47.614080415, -122.320113577)",7,2014
1021807,2014228130,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/13/2014 03:56:00 AM,07/13/2014 03:56:00 AM,07/13/2014 03:56:00 AM,9XX BLOCK OF E PIKE ST,C,C2,7500.4008,-122.320113577,47.614080416,"(47.614080416, -122.320113577)",7,2014
47247,2014228116,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/13/2014 03:23:00 AM,07/13/2014 03:23:00 AM,,73XX BLOCK OF W GREEN LAKE DR N,J,J3,4600.1000,-122.340616976,47.682714512,"(47.682714512, -122.340616976)",7,2014
1016308,2014228116,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/13/2014 03:23:00 AM,07/13/2014 03:23:00 AM,,73XX BLOCK OF W GREEN LAKE DR N,J,J1,4600.1000,-122.340616974,47.682714516,"(47.682714516, -122.340616974)",7,2014
47216,2014227673,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 03:13:00 AM,07/12/2014 08:28:00 PM,,5XX BLOCK OF JOHN ST,Q,Q3,7200.1024,-122.346958438,47.619737004,"(47.619737004, -122.346958438)",7,2014
1030005,2014227673,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 03:13:00 AM,07/12/2014 08:28:00 PM,,5XX BLOCK OF JOHN ST,D,D1,7200.1026,-122.346958441,47.619737002,"(47.619737002, -122.346958441)",7,2014
47213,2014228108,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/13/2014 03:12:00 AM,07/13/2014 03:12:00 AM,,38XX BLOCK OF CASCADIA AV S,R,R2,10100.5025,-122.282891357,47.568835965,"(47.568835965, -122.282891357)",7,2014
1019380,2014228108,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/13/2014 03:12:00 AM,07/13/2014 03:12:00 AM,,38XX BLOCK OF CASCADIA AV S,R,R1,10100.6014,-122.282891353,47.568835964,"(47.568835964, -122.282891353)",7,2014
47243,2014227906,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/13/2014 03:05:00 AM,07/12/2014 07:30:00 PM,07/12/2014 11:00:00 PM,2XX BLOCK OF NW 41 ST,B,B2,4800.3035,-122.359932209,47.656340961,"(47.656340961, -122.359932209)",7,2014
1024537,2014227906,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/13/2014 03:05:00 AM,07/12/2014 07:30:00 PM,07/12/2014 11:00:00 PM,2XX BLOCK OF NW 41 ST,J,J2,4800.3002,-122.359932205,47.656340961,"(47.656340961, -122.359932205)",7,2014
1019666,2014227906,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/13/2014 03:05:00 AM,07/12/2014 07:30:00 PM,07/12/2014 11:00:00 PM,2XX BLOCK OF NW 41 ST,J,J2,4800.3002,-122.359932205,47.656340961,"(47.656340961, -122.359932205)",7,2014
47302,2014228106,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 03:03:00 AM,07/13/2014 03:03:00 AM,,VINE ST / 1 AV,D,D1,8001.1010,-122.349683754,47.615247414,"(47.615247414, -122.349683754)",7,2014
1021323,2014228106,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 03:03:00 AM,07/13/2014 03:03:00 AM,,VINE ST / 1 AV,M,M1,8001.2004,-122.349683754,47.615247414,"(47.615247414, -122.349683754)",7,2014
47296,2014228083,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,07/13/2014 02:38:00 AM,07/13/2014 12:02:00 AM,07/13/2014 01:35:00 AM,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2005,-122.332224219,47.600880424,"(47.600880424, -122.332224219)",7,2014
1021332,2014228083,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,07/13/2014 02:38:00 AM,07/13/2014 12:02:00 AM,07/13/2014 01:35:00 AM,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2004,-122.332224222,47.600880425,"(47.600880425, -122.332224222)",7,2014
1021319,2014228015,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 02:35:00 AM,07/12/2014 11:45:00 PM,07/13/2014 12:01:00 AM,1XX BLOCK OF S TRENTON ST,F,F3,11200.1004,-122.332313768,47.524534828,"(47.524534828, -122.332313768)",7,2014
47248,2014228076,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,07/13/2014 02:31:00 AM,07/13/2014 02:31:00 AM,,3XX BLOCK OF DENNY WY,D,D1,7200.3003,-122.349640259,47.618579108,"(47.618579108, -122.349640259)",7,2014
1016031,2014228076,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,07/13/2014 02:31:00 AM,07/13/2014 02:31:00 AM,,3XX BLOCK OF DENNY WY,M,M1,7200.2010,-122.349640257,47.618579107,"(47.618579107, -122.349640257)",7,2014
1034045,2014228074,1313,0,ASSLT-NONAGG,1300,ASSAULT,07/13/2014 02:28:00 AM,07/13/2014 02:28:00 AM,,FAIRVIEW AV N / MERCER ST,D,D2,7300.1003,-122.334286692,47.624264359,"(47.624264359, -122.334286692)",7,2014
47244,2014228074,1313,0,ASSLT-NONAGG,1300,ASSAULT,07/13/2014 02:28:00 AM,07/13/2014 02:28:00 AM,,FAIRVIEW AV N / MERCER ST,D,D3,7300.1018,-122.334286692,47.624264359,"(47.624264359, -122.334286692)",7,2014
1019435,2014228075,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 02:26:00 AM,07/12/2014 09:30:00 PM,07/13/2014 02:20:00 AM,11XX BLOCK OF 13 AV,E,E2,8600.1001,-122.315456973,47.612232761,"(47.612232761, -122.315456973)",7,2014
47186,2014228066,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 02:18:00 AM,07/12/2014 05:00:00 PM,07/12/2014 11:00:00 PM,5 AV / SENECA ST,K,K1,8100.2022,-122.333107381,47.607978656,"(47.607978656, -122.333107381)",7,2014
1019706,2014228066,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 02:18:00 AM,07/12/2014 05:00:00 PM,07/12/2014 11:00:00 PM,5 AV / SENECA ST,K,K1,8100.2019,-122.333107381,47.607978656,"(47.607978656, -122.333107381)",7,2014
47168,2014905822,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 02:02:00 AM,07/12/2014 01:50:00 PM,,18XX BLOCK OF S COLLEGE ST,R,R1,9400.3023,-122.308825837,47.582965966,"(47.582965966, -122.308825837)",7,2014
1023114,2014905822,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/13/2014 02:02:00 AM,07/12/2014 01:50:00 PM,,18XX BLOCK OF S COLLEGE ST,O,O1,9400.3031,-122.308825836,47.582965964,"(47.582965964, -122.308825836)",7,2014
1021322,2014228053,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,07/13/2014 01:54:00 AM,07/13/2014 01:54:00 AM,,90XX BLOCK OF DELRIDGE WY SW,F,F2,11400.3015,-122.359626598,47.522334228,"(47.522334228, -122.359626598)",7,2014
47303,2014228053,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,07/13/2014 01:54:00 AM,07/13/2014 01:54:00 AM,,90XX BLOCK OF DELRIDGE WY SW,F,F2,11402.1007,-122.359626599,47.522334229,"(47.522334229, -122.359626599)",7,2014
1021404,2014228049,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/13/2014 01:52:00 AM,07/13/2014 01:48:00 AM,,HARVARD AV / E PIKE ST,E,E2,8400.1017,-122.322110996,47.614064989,"(47.614064989, -122.322110996)",7,2014
47235,2014228049,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/13/2014 01:52:00 AM,07/13/2014 01:48:00 AM,,HARVARD AV / E PIKE ST,E,E2,8400.1006,-122.322110996,47.614064988,"(47.614064988, -122.322110996)",7,2014
